filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
anton-piezo-separate-graphs-5A/unlabeled/box4_mode4-filtered_graphs.npy,0.1657077352702617,0.0507320764660285,91,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box4_mode5-filtered_graphs.npy,0.0690232651308178,0.033473424450547,89,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box4_mode6-filtered_graphs.npy,0.4023407071828842,0.0753062415161572,77,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box4_mode7-filtered_graphs.npy,0.0681673664040863,0.0311131974736911,86,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box4_mode8-filtered_graphs.npy,0.0133015953795984,0.0069347467456972,106,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box4_mode9-filtered_graphs.npy,0.5093310892581939,0.1132296309601,76,PseudoNegative,StrongNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box5_mode1-filtered_graphs.npy,0.1349426515400409,0.054905106298566,89,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode2-filtered_graphs.npy,0.1993770676851272,0.0625844896393596,76,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode3-filtered_graphs.npy,0.0461337667703628,0.018479282824798,88,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode4-filtered_graphs.npy,0.0925907796248793,0.0402421713048801,86,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode5-filtered_graphs.npy,0.209186964482069,0.073598570751236,81,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode6-filtered_graphs.npy,0.1042743054777383,0.0471311510064054,93,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode7-filtered_graphs.npy,0.7547478157281876,0.1082529916044115,65,PseudoPositive,PseudoNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box5_mode8-filtered_graphs.npy,0.1626210013777017,0.0628544155010188,85,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box5_mode9-filtered_graphs.npy,0.2245646388828754,0.0675459322351281,69,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode1-filtered_graphs.npy,0.1509038547798991,0.0646318990269001,95,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode2-filtered_graphs.npy,0.0479542758036404,0.0244543810754024,94,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode3-filtered_graphs.npy,0.0132461417512968,0.0074821596518715,90,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode4-filtered_graphs.npy,0.2027063069492578,0.0794639799565103,117,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode5-filtered_graphs.npy,0.015541927893646,0.0062916586882203,106,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode6-filtered_graphs.npy,0.0334981460124254,0.0166818394996819,93,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode7-filtered_graphs.npy,0.2455689699947834,0.0726436296789205,87,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode8-filtered_graphs.npy,0.1872235950827598,0.063630658216479,92,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box6_mode9-filtered_graphs.npy,0.5545627617835999,0.0909492617232255,78,PseudoNegative,StrongNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box7_mode1-filtered_graphs.npy,0.0765417383983731,0.0411922647157994,94,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode2-filtered_graphs.npy,0.0919801527075469,0.0442724638503779,98,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode3-filtered_graphs.npy,0.0459422197565436,0.026683779471813,108,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode4-filtered_graphs.npy,0.3070796358585357,0.1042968626377145,85,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode5-filtered_graphs.npy,0.1234077489376068,0.0524632297737573,85,PseudoNegative,StrongNegative,Negative
