source,canonical_id,original_id,min_max_label,percentile_label,threshold_label,average_score,number_atoms,score_std
gat_exp4,box4514,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4514-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8350085735321044,52,0.0746940798731897
gcn_exp3,box4514,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4514-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8816145479679107,52,0.1279274666351111
gnn_exp1,box4514,sdf_2-piezo-graph-5A/unlabeled/box4514-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9237411296367646,52,0.0759986835968592
gnn_exp2,box4514,sdf_2-piezo-graph-5A/unlabeled/box4514-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8857977449893951,52,0.082783210109838
gnn_exp3,box4514,sdf_2-piezo-graph-5A/unlabeled/box4514-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9173068583011628,52,0.0506088442730709
gnn_exp4,box4514,sdf_2-piezo-graph-5A/unlabeled/box4514-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9432937335968018,52,0.0389633041324768
gnn_exp5,box4514,sdf_2-piezo-graph-5A/unlabeled/box4514-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.929982579946518,52,0.0483183875275127
gnn_exp4,box4517,sdf_2-piezo-graph-5A/unlabeled/box4517-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8959860455989838,53,0.0716464754527283
gnn_exp1,box4522,sdf_2-piezo-graph-5A/unlabeled/box4522-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9410148251056673,48,0.0659196192868296
gnn_exp2,box4522,sdf_2-piezo-graph-5A/unlabeled/box4522-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8921597480773926,48,0.0643233588399724
gnn_exp3,box4522,sdf_2-piezo-graph-5A/unlabeled/box4522-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9114502775669098,48,0.0693029571527423
gnn_exp4,box4522,sdf_2-piezo-graph-5A/unlabeled/box4522-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9131618320941924,48,0.0625366202906777
gnn_exp5,box4522,sdf_2-piezo-graph-5A/unlabeled/box4522-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.949106216430664,48,0.0456558821100145
gnn_exp1,box4529,sdf_2-piezo-graph-5A/unlabeled/box4529-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8898962795734405,50,0.0989602341442147
gnn_exp3,box4529,sdf_2-piezo-graph-5A/unlabeled/box4529-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8343591642379761,50,0.1177649218082258
gnn_exp4,box4529,sdf_2-piezo-graph-5A/unlabeled/box4529-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.887021187543869,50,0.0879818840619058
gnn_exp5,box4529,sdf_2-piezo-graph-5A/unlabeled/box4529-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8530432295799255,50,0.1223231095866769
cnn_exp1,box4530,sdf_2-piezo-grids/unlabeled/box4530-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.999244465827942,29,
cnn_exp2,box4530,sdf_2-piezo-grids/unlabeled/box4530-filtered_grid_0.npy,PseudoPositive,StrongPositive,Positive,0.9992786526679992,29,
cnn_exp3,box4530,sdf_2-piezo-grids/unlabeled/box4530-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9993238461017608,29,
cnn_exp4,box4530,sdf_2-piezo-grids/unlabeled/box4530-filtered_grid_0.npy,PseudoPositive,StrongPositive,Positive,0.9993074321746828,29,
cnn_exp5,box4530,sdf_2-piezo-grids/unlabeled/box4530-filtered_grid_0.npy,PseudoPositive,StrongPositive,Positive,0.9989440178871156,29,
gat_exp1,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.905553356707096,29,0.1372854944409831
gat_exp2,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9826179313659668,29,0.0386953940214927
gat_exp3,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9655771589279176,29,0.0456090380010533
gat_exp4,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9483999347686768,29,0.1174263346301737
gat_exp5,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9262757468223572,29,0.118976334825144
gcn_exp2,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8498551267944277,29,0.2390087726372273
gcn_exp3,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9065695720911026,29,0.1339399453161869
gcn_exp5,box4530,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4530-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8358250042796135,29,0.2228773604832577
gnn_exp1,box4530,sdf_2-piezo-graph-5A/unlabeled/box4530-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9568178224563598,29,0.0324055849785515
gnn_exp2,box4530,sdf_2-piezo-graph-5A/unlabeled/box4530-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9697954046726228,29,0.0187897861408698
gnn_exp3,box4530,sdf_2-piezo-graph-5A/unlabeled/box4530-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9712476289272308,29,0.017355415885651
gnn_exp4,box4530,sdf_2-piezo-graph-5A/unlabeled/box4530-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9826609361171722,29,0.0114637405194156
gnn_exp5,box4530,sdf_2-piezo-graph-5A/unlabeled/box4530-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9438803052902222,29,0.0328224494906445
gnn_exp1,box4545,sdf_2-piezo-graph-5A/unlabeled/box4545-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8487420761585236,52,0.1015111139699502
gnn_exp2,box4545,sdf_2-piezo-graph-5A/unlabeled/box4545-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.837334418296814,52,0.1055583850677982
gnn_exp3,box4545,sdf_2-piezo-graph-5A/unlabeled/box4545-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8392475384473801,52,0.1370312877809177
gnn_exp4,box4545,sdf_2-piezo-graph-5A/unlabeled/box4545-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8395719087123871,52,0.1301691371654976
gnn_exp5,box4545,sdf_2-piezo-graph-5A/unlabeled/box4545-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7840598595142364,52,0.1490658738166469
gat_exp1,box4550,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4550-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8130051231384278,70,0.0982099652766997
gcn_exp1,box4550,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4550-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.8837957426905632,70,0.1449270334629194
gcn_exp5,box4550,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4550-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8650802564620972,70,0.176023942877574
gat_exp4,box4551,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4551-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8097918474674225,60,0.0700054026035508
gat_exp3,box4552,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4552-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8604129147529602,53,0.0991824954069249
gat_exp4,box4552,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4552-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.916130440235138,53,0.0530604351072628
gat_exp5,box4552,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4552-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.861503211259842,53,0.1178171709283797
gcn_exp4,box4552,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4552-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8314513368159533,53,0.1979885722368007
gcn_exp5,box4552,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4552-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.81954775467515,53,0.2231625045996248
gnn_exp1,box4552,sdf_2-piezo-graph-5A/unlabeled/box4552-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7730811086297035,53,0.1486223720600026
gnn_exp1,box4560,sdf_2-piezo-graph-5A/unlabeled/box4560-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8093844997882843,46,0.1080139955973103
gnn_exp1,box4563,sdf_2-piezo-graph-5A/unlabeled/box4563-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8312078779935836,53,0.1433729674582015
gnn_exp2,box4563,sdf_2-piezo-graph-5A/unlabeled/box4563-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.943219873905182,53,0.0493104488213066
gnn_exp3,box4563,sdf_2-piezo-graph-5A/unlabeled/box4563-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9658425211906432,53,0.0422549914832906
gnn_exp4,box4563,sdf_2-piezo-graph-5A/unlabeled/box4563-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9775203227996826,53,0.0161231692688142
gnn_exp5,box4563,sdf_2-piezo-graph-5A/unlabeled/box4563-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9020239543914796,53,0.117981174046634
gat_exp1,box4565,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4565-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8102790081501007,66,0.110941891793252
gat_exp4,box4565,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4565-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8209084439277649,66,0.1070750614809162
gcn_exp1,box4565,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4565-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.8884930425882339,66,0.112896065930503
gcn_exp3,box4565,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4565-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.881380233168602,66,0.1676182880646292
gcn_exp5,box4565,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4565-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.8981006735563278,66,0.1228548863029807
gnn_exp1,box4565,sdf_2-piezo-graph-5A/unlabeled/box4565-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.880707077383995,66,0.1089494459613845
gnn_exp2,box4565,sdf_2-piezo-graph-5A/unlabeled/box4565-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.828283931016922,66,0.1397760350131953
gnn_exp3,box4565,sdf_2-piezo-graph-5A/unlabeled/box4565-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8539379471540451,66,0.1329822021238822
gnn_exp4,box4565,sdf_2-piezo-graph-5A/unlabeled/box4565-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8178930425643921,66,0.1255387424872372
gnn_exp5,box4565,sdf_2-piezo-graph-5A/unlabeled/box4565-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8197283607721328,66,0.148918576871694
gat_exp1,box4566,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4566-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8877478837966919,43,0.049363028444902
gat_exp2,box4566,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4566-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8800403153896332,43,0.0578806287797773
gat_exp3,box4566,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4566-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.88070756316185,43,0.0498830873922221
gat_exp4,box4566,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4566-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8899179983139038,43,0.0446491154647613
gnn_exp1,box4566,sdf_2-piezo-graph-5A/unlabeled/box4566-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8887658715248108,43,0.0734096145737214
gnn_exp2,box4566,sdf_2-piezo-graph-5A/unlabeled/box4566-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8842893362045288,43,0.0919120636623058
gnn_exp3,box4566,sdf_2-piezo-graph-5A/unlabeled/box4566-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8466129517555236,43,0.100930195424757
gnn_exp4,box4566,sdf_2-piezo-graph-5A/unlabeled/box4566-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9396499741077424,43,0.0400428013905636
gnn_exp5,box4566,sdf_2-piezo-graph-5A/unlabeled/box4566-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8071670544147491,43,0.1175930050639051
gat_exp1,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9324639546871184,48,0.0389919051674962
gat_exp2,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9303908598423004,48,0.0435152118871303
gat_exp3,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.941095609664917,48,0.0299062536917845
gat_exp4,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9116092038154602,48,0.0385887756653657
gat_exp5,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8961057651042938,48,0.0495713855943244
gcn_exp3,box4567,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4567-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8535317140817642,48,0.1237155002219778
gnn_exp1,box4567,sdf_2-piezo-graph-5A/unlabeled/box4567-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8806500744819641,48,0.1040585273875419
gnn_exp2,box4567,sdf_2-piezo-graph-5A/unlabeled/box4567-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9244084215164184,48,0.0457109221825126
gnn_exp3,box4567,sdf_2-piezo-graph-5A/unlabeled/box4567-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8712367504835129,48,0.1015409716419095
gnn_exp4,box4567,sdf_2-piezo-graph-5A/unlabeled/box4567-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8467422014474869,48,0.1236062793204115
gnn_exp5,box4567,sdf_2-piezo-graph-5A/unlabeled/box4567-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.928503190279007,48,0.0764636541435907
gnn_exp3,box4571,sdf_2-piezo-graph-5A/unlabeled/box4571-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8569155329465866,56,0.1210059909026475
gnn_exp1,box4573,sdf_2-piezo-graph-5A/unlabeled/box4573-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8984345626831055,48,0.0901537987562944
gnn_exp2,box4573,sdf_2-piezo-graph-5A/unlabeled/box4573-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8937718045711517,48,0.0884063281548028
gnn_exp3,box4573,sdf_2-piezo-graph-5A/unlabeled/box4573-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8391599375009536,48,0.132310318611907
gnn_exp4,box4573,sdf_2-piezo-graph-5A/unlabeled/box4573-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8877669978141784,48,0.0969374493366731
gnn_exp5,box4573,sdf_2-piezo-graph-5A/unlabeled/box4573-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.914357169866562,48,0.0862272857870344
gat_exp4,box4581,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4581-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8070459407567978,37,0.1189376960693329
gnn_exp1,box4584,sdf_2-piezo-graph-5A/unlabeled/box4584-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7767560631036758,46,0.1349380616446544
gnn_exp3,box4584,sdf_2-piezo-graph-5A/unlabeled/box4584-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8347850406169891,46,0.1173083933205228
gnn_exp4,box4584,sdf_2-piezo-graph-5A/unlabeled/box4584-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.866585755944252,46,0.1131966712392373
gnn_exp1,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9599043655395508,48,0.0399748589010088
gnn_exp2,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9208042907714844,48,0.0803994522992049
gnn_exp3,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9394767379760742,48,0.0760488160782366
gnn_exp4,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9851094377040864,48,0.015860824633128
gnn_exp5,box4587,sdf_2-piezo-graph-5A/unlabeled/box4587-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.942811118364334,48,0.057346395190799
gnn_exp1,box4715,sdf_2-piezo-graph-5A/unlabeled/box4715-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8456747806072236,42,0.1129320558688562
gnn_exp2,box4715,sdf_2-piezo-graph-5A/unlabeled/box4715-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8202443397045136,42,0.1477638678787358
gnn_exp3,box4715,sdf_2-piezo-graph-5A/unlabeled/box4715-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8574762743711472,42,0.122010823353349
gnn_exp4,box4715,sdf_2-piezo-graph-5A/unlabeled/box4715-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8110754257440567,42,0.151297728741398
gcn_exp5,box4746,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4746-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8266988484561444,70,0.1858658741786991
gnn_exp4,box4758,sdf_2-piezo-graph-5A/unlabeled/box4758-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8022634851932525,42,0.1222594019097407
gat_exp1,box4762,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4762-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8288447630405426,34,0.1397443562500898
gat_exp2,box4762,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4762-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8825140982866287,34,0.1067085625178825
gat_exp4,box4762,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4762-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.913739414215088,34,0.1177054780999624
gnn_exp1,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8804828488826751,34,0.0938431250331691
gnn_exp2,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.880934367775917,34,0.0960977534502697
gnn_exp3,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9057942688465118,34,0.0851497890058026
gnn_exp4,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9287742948532104,34,0.048428485508578
gnn_exp5,box4762,sdf_2-piezo-graph-5A/unlabeled/box4762-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7891733622550965,34,0.1304250866550338
gat_exp1,box4763,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4763-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.905194439291954,29,0.1216506103272807
gat_exp2,box4763,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4763-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8920404255390167,29,0.1298941337245104
gat_exp3,box4763,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4763-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.97129749417305,29,0.0435980228148008
gat_exp4,box4763,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4763-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9646349835395812,29,0.0581700316298349
gat_exp3,box4775,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4775-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9318490695953368,54,0.0565663352675212
gat_exp4,box4775,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4775-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8511651360988617,54,0.0852179132604227
gnn_exp1,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8354023152589798,54,0.1335001834133456
gnn_exp2,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.90111044049263,54,0.085009509355859
gnn_exp3,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9316785860061646,54,0.0546868717408208
gnn_exp4,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7638378608226776,54,0.154585113011131
gnn_exp5,box4775,sdf_2-piezo-graph-5A/unlabeled/box4775-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8772765815258026,54,0.1197164480834399
gnn_exp1,box4776,sdf_2-piezo-graph-5A/unlabeled/box4776-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8041283750534057,53,0.1372980948652533
gnn_exp2,box4776,sdf_2-piezo-graph-5A/unlabeled/box4776-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8335490763187409,53,0.1260784405278932
gnn_exp3,box4776,sdf_2-piezo-graph-5A/unlabeled/box4776-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8014792454242706,53,0.1530351113736625
gat_exp3,box4777,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4777-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8683104097843171,51,0.0609153644116916
gat_exp4,box4777,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4777-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8622121918201446,51,0.057669314645885
gnn_exp1,box4777,sdf_2-piezo-graph-5A/unlabeled/box4777-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9056511926651,51,0.0876292381701326
gnn_exp2,box4777,sdf_2-piezo-graph-5A/unlabeled/box4777-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8381808340549469,51,0.0812448201684012
gnn_exp4,box4777,sdf_2-piezo-graph-5A/unlabeled/box4777-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8943423283100128,51,0.0995430687266655
gnn_exp5,box4777,sdf_2-piezo-graph-5A/unlabeled/box4777-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9447315573692322,51,0.0433916112010903
gnn_exp4,box4787,sdf_2-piezo-graph-5A/unlabeled/box4787-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.762786620259285,57,0.1809328923712889
gnn_exp1,box4802,sdf_2-piezo-graph-5A/unlabeled/box4802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9254552280902862,43,0.0614122723787805
gnn_exp4,box4802,sdf_2-piezo-graph-5A/unlabeled/box4802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9349232757091522,43,0.0439858891056324
gnn_exp5,box4802,sdf_2-piezo-graph-5A/unlabeled/box4802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.845002972483635,43,0.1316657063958906
gcn_exp4,box4806,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4806-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8173102974891663,69,0.150430844338198
gcn_exp5,box4806,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4806-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.869851336479187,69,0.1480005529945695
gnn_exp1,box4807,sdf_2-piezo-graph-5A/unlabeled/box4807-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8244145959615707,41,0.1262344786633475
gnn_exp3,box4807,sdf_2-piezo-graph-5A/unlabeled/box4807-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8348584520816803,41,0.1061269578650975
gat_exp1,box4820,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4820-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8662733590602875,53,0.1074561872512781
gat_exp2,box4820,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4820-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9386028671264648,53,0.0525485907873914
gat_exp3,box4820,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4820-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.93196613073349,53,0.0744215878831071
gnn_exp1,box4820,sdf_2-piezo-graph-5A/unlabeled/box4820-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8599702551960945,53,0.1506366379119528
gnn_exp2,box4820,sdf_2-piezo-graph-5A/unlabeled/box4820-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9044542652368546,53,0.0983768531858124
gnn_exp3,box4820,sdf_2-piezo-graph-5A/unlabeled/box4820-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9258611249923706,53,0.076272828039601
gat_exp1,box4821,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4821-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9334896898269652,50,0.0425378220793072
gat_exp2,box4821,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4821-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9091336143016816,50,0.0593914263084482
gat_exp3,box4821,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box4821-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9048313736915587,50,0.0569370339735565
