model,filename,percentile_label,overlap,protein_id
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6M2R-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6M38-f3-positive_graphs.npy,PseudoNegative,0.222,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6M47-f1-positive_graphs.npy,StrongNegative,0.289,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6M47-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6MSM-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6MSM-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6MSM-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6N4B-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6NBF-f2-positive_graphs.npy,StrongPositive,0.259,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6O1V-f1_graphs.npy,PseudoNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OBA-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OBA-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OMM-f3-positive_graphs.npy,PseudoNegative,0.212,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OS1-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OS2-f3-positive_graphs.npy,StrongNegative,0.387,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6OS2-f4-positive_graphs.npy,PseudoNegative,0.393,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PB0-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PEQ-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PEQ-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PEQ-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PRZ-f3_graphs.npy,StrongNegative,0.13,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PRZ-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS0-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS1-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS1-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS3-f3-positive_graphs.npy,StrongPositive,0.345,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS3-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS4-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS7-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PS7-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6PT2-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6RZ6-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6RZ6-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6RZ6-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6RZ7-f5_graphs.npy,StrongNegative,0.122,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6RZ9-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6S0L-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6S0L-f4-positive_graphs.npy,PseudoPositive,0.278,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6S0L-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6S0Q-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6S0Q-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6T4I-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6T4I-f3_graphs.npy,StrongNegative,0.188,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6T9N-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6T9O-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6T9O-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6TLQ-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6TPK-f1-positive_graphs.npy,StrongPositive,0.4,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6TPK-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6UCB-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6UD4-f5-positive_graphs.npy,StrongNegative,0.226,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6UY0-f4-positive_graphs.npy,StrongNegative,0.22,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6V22-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6VI4-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6VI4-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6W5S-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WBF-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WBG-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WBN-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WH4-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WH4-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WH4-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WIV-f5_graphs.npy,StrongPositive,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WM2-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6WQA-f1-positive_graphs.npy,StrongNegative,0.227,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6ZDR-f1-positive_graphs.npy,StrongNegative,0.273,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/6ZDV-f4-positive_graphs.npy,StrongNegative,0.286,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7BU7-f5-positive_graphs.npy,PseudoPositive,0.429,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7BVQ-f1-positive_graphs.npy,StrongPositive,0.261,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7BVQ-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7C9I-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CFN-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CKW-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CKW-f3-positive_graphs.npy,PseudoPositive,0.256,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CKW-f5-positive_graphs.npy,StrongPositive,0.256,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CKY-f3-positive_graphs.npy,StrongNegative,0.359,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CKZ-f3-positive_graphs.npy,StrongNegative,0.286,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CU3-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CU3-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CZ5-f1-positive_graphs.npy,PseudoPositive,0.2,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CZ5-f3-positive_graphs.npy,StrongNegative,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7CZ5-f4-positive_graphs.npy,PseudoPositive,0.333,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7D76-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7D77-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7D91-f1-positive_graphs.npy,StrongNegative,0.241,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7D91-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DDH-f2_graphs.npy,StrongNegative,0.12,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DDH-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DF8-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DFW-f4_graphs.npy,StrongNegative,0.182,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DUR-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DW9-f2_graphs.npy,StrongNegative,0.082,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DW9-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7DW9-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7E14-f2_graphs.npy,PseudoNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7E2X-f1_graphs.npy,PseudoNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7E2Y-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7E2Y-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EJX-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EJX-f2_graphs.npy,StrongNegative,0.077,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EJX-f3-positive_graphs.npy,StrongPositive,0.294,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EKI-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EKP-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EKP-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EKT-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7ET1-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7EVM-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F16-f4-positive_graphs.npy,StrongNegative,0.208,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F61-f4-positive_graphs.npy,StrongNegative,0.254,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F61-f5_graphs.npy,StrongNegative,0.022,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6G-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6G-f4_graphs.npy,PseudoPositive,0.176,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6G-f5-positive_graphs.npy,StrongPositive,0.205,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6H-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6I-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F6I-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F9Y-f1-positive_graphs.npy,StrongNegative,0.2,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7F9Y-f2-positive_graphs.npy,StrongNegative,0.39,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7FEE-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7FEE-f2-positive_graphs.npy,StrongPositive,0.286,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7FEE-f5-positive_graphs.npy,StrongPositive,0.242,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7FIN-f2_graphs.npy,StrongNegative,0.1,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7FJD-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7JV5-f1-positive_graphs.npy,PseudoNegative,0.21,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7KY7-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LFT-f1-positive_graphs.npy,StrongNegative,0.262,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LFT-f3-positive_graphs.npy,PseudoPositive,0.315,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LFT-f4-positive_graphs.npy,PseudoPositive,0.315,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LFT-f5-positive_graphs.npy,PseudoPositive,0.333,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LGW-f3-positive_graphs.npy,StrongNegative,0.204,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LGW-f4-positive_graphs.npy,StrongNegative,0.235,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LH2-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LH2-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LH2-f3_graphs.npy,StrongNegative,0.099,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LH2-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LH2-f5-positive_graphs.npy,StrongPositive,0.29,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LIA-f1-positive_graphs.npy,PseudoPositive,0.2,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LIA-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LJC-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7LJC-f5-positive_graphs.npy,StrongNegative,0.204,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7M5X-f3-positive_graphs.npy,PseudoNegative,0.309,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7M5X-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7M5Y-f1-positive_graphs.npy,StrongNegative,0.293,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7M95-f4_graphs.npy,StrongNegative,0.011,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MFI-f1_graphs.npy,StrongNegative,0.013,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MFI-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MFI-f4_graphs.npy,StrongNegative,0.176,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MIX-f4_graphs.npy,StrongNegative,0.156,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MIY-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7MIY-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7N4U-f1-positive_graphs.npy,StrongNegative,0.224,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7N4U-f2-positive_graphs.npy,PseudoNegative,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7N4U-f4-positive_graphs.npy,StrongPositive,0.239,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7N4X-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7N4X-f5-positive_graphs.npy,PseudoPositive,0.297,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NA7-f2-positive_graphs.npy,StrongNegative,0.244,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NA7-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NA8-f3_graphs.npy,StrongNegative,0.191,
